id_pedido,nombre_pedido,fecha_pedido,id_cliente,id_vendedor,monto_total,base_imponible,monto_impuestos,estado_pedido,estado_factura,id_lista_precios,id_plazo_pago,fecha_creacion,note_new,productos,impuestos
259969,SO260141,2025-05-28 14:09:47,420,48,46472.0,39052.0,7420.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-05-27 19:00:38,<p>PROMO KATY -DELI BONIFICADO </p>,"FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x10.0, $1704.00 | GALLETA KATY VAINILLA 24 X 32 GR ( 6 DISPLAY ) (SKU: GALL004) x1.0, $11003.00 | GALLETA KATY VAINILLA 4 X 128 GR (SKU: GALL041) x1.0, $1.00 | GALLETA DELICIAS MARIA & CHOC 18 X 36 GR ( 6 DISPLAY ) (SKU: GALL003) x1.0, $11007.00 | GALLETA DELICIAS MARIA & CHOC 4 X 136 GR (SKU: GALL040) x1.0, $1.00",IVA 19% Venta
259613,SO259785,2025-05-28 13:56:33,4482,10,623777.0,518643.0,105134.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-05-26 15:44:10,<p><br></p>,"PANELADA X 64 X 29 gr (SKU: BPOL010) x128.0, $515.00 | ACEITE DE OLIVA EXTRA VIRGEN 500 ML X 12 (SKU: DESP022) x12.0, $3321.20 | PAPAS HILO 200 gr X 50 (SKU: SNAC028) x50.0, $1083.88 | PAPAS KRYZPO CREMA CEBOLLA 130 GR X 14 UNID (SKU: SNAC024) x28.0, $1453.00 | PAPAS KRYZPO QUESO 130 GR X 14 UNID (SKU: SNAC023) x14.0, $1453.00 | PAPAS KRYZPO ORIGINAL 130 GR X 14 UNID (SKU: SNAC022) x28.0, $1453.00 | FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x48.0, $1704.00 | FLIPS DULCE LECHE 120 GR X 14 UND (SKU: SNAC006) x14.0, $950.00 | PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x4.0, $10419.60 | GALLETA DELICIAS MARIA & CHOC 18 X 36 GR ( 6 DISPLAY ) (SKU: GALL003) x1.0, $11007.00 | GALLETA SODA PUIG 1 PAQ X 240 GR ( 24 DISPLAY ) (SKU: GALL009) x24.0, $1827.00 | CAFE PEÑON 200 gr X 20 UND (SKU: CAFE005) x20.0, $3267.00","Agua Mineral y Bebidas analcohólicas 10%, IVA 19% Venta"
259619,SO259791,2025-05-28 13:56:24,4482,10,138467.0,116359.0,22108.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-05-26 15:49:59,<p><br></p>,"BOCADILLO GUAYABA BOMBONERA 50 BIJAO UNIDADES X 6 (SKU: GOLO020) x1.0, $11614.00 | CHUPETA SUPERCOCO BOMBONERA 48 UNIDADES (SKU: GOLO007) x1.0, $6161.00 | SALSA AJI PICANTE FRITZ 250gr x 12 UND (SKU: SALS006) x6.0, $1799.00 | SALSA MAIZ FRITZ 200gr x 12 UND (SKU: SALS009) x6.0, $1932.00 | SALSA QUESO FRITZ 200gr x 12 UND (SKU: SALS010) x6.0, $1932.00 | CARAMELO RICATO 400gr X 50 UN (SKU: GOLO006) x1.0, $2276.00 | COCOSETTE MAXI CAJA (6 X 21 X 46 GR) (SKU: GALL044) x6.0, $7969.32 | ADOBO LA COMADRE 200 GR X 24 UND (SKU: DESP002) x6.0, $2419.00",IVA 19% Venta
259966,SO260138,2025-05-28 13:56:10,11808,10,92630.0,77840.0,14790.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-05-27 18:55:43,<p><br></p>,"COCOSETTE MAXI CAJA (6 X 21 X 46 GR) (SKU: GALL044) x6.0, $7969.32 | HARINA CACHAPA LA CRIOLLA 500gr X 24 (SKU: HARI002) x24.0, $1251.00",IVA 19% Venta
259420,SO259592,2025-05-28 13:54:24,1411,10,308686.0,257204.0,51482.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[12, '19 DIAS CREDITO']",2025-05-23 14:45:39,<p><br></p>,"JUGO DURAZNO 330 ML X 24 DEL MONTE (SKU: BEBI043) x24.0, $605.00 | CAFÉ GOLD 1RA SELECCIÓN 50 GR X 48 UNID (SKU: CAFE012) x48.0, $2070.95 | DIABLITOS UNDERWOOD 54 GR X 24 UND (SKU: ENLA004) x24.0, $1562.00 | PLATANO CON SAL 85gr X 20 UND (SKU: SNAC009) x20.0, $1527.00 | PLATANO CON SAL 300 gr X 10 UND (SKU: SNAC008) x10.0, $3795.00 | PLATANO MADURITOS DON VILLA 135 GR X 20 (SKU: SNAC014) x20.0, $1865.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
259891,SO260063,2025-05-28 13:53:51,10638,30,70453.0,59204.0,11249.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-05-27 16:21:39,<p><br></p>,"PAPAS HILO 200 gr X 50 (SKU: SNAC028) x5.0, $1106.00 | CARAMELO RICATO 400gr X 50 UN (SKU: GOLO006) x1.0, $2276.00 | CARAMELO BARRILETE BOLSA 50 UNIDADES X 400 GR (SKU: GOLO026) x1.0, $2113.00 | BUBBALOO FRESA 47 UNIDADES (SKU: GOLO023) x1.0, $3138.00 | GALLETA MARIA PUIG 1 PAQUETE X 168 GR ( 24 DISPLAY ) (SKU: GALL005) x3.0, $1566.00 | PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x1.0, $10968.00 | FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x4.0, $1704.00 | HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x10.0, $1025.00 | PANELA LA CRIOLLA 454 gr X 4 (SKU: AZUC001) x6.0, $1209.00 | CHUPETA SUPERCOCO BOMBONERA 48 UNIDADES (SKU: GOLO007) x1.0, $6161.00",IVA 19% Venta
259907,SO260079,2025-05-28 13:53:43,17327,30,122540.0,102975.0,19565.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-05-27 16:54:54,<p>Promo Maria y Marilu -5%</p>,"CAFE SELLO ROJO 212 gr X 20 UND (SKU: CAFE009) x0.0, $3770.00 | CHOCOLATE CORONA TRADICIONAL 250 GR X 48 UNID (SKU: CHOC047) x6.0, $3028.00 | PANELA LA CRIOLLA 454 gr X 4 (SKU: AZUC001) x5.0, $1209.00 | HARINA CACHAPA LA CRIOLLA 500gr X 24 (SKU: HARI002) x6.0, $1251.00 | PIRULIN 300gr X 24 UND (SKU: CHOC024) x6.0, $4602.00 | GALLETA MARIA PUIG 1 PAQUETE X 168 GR ( 24 DISPLAY ) (SKU: GALL005) x4.0, $1566.00 | GALLETA MARILU CHOCOLATE 1 PAQ X 216 GR ( 24 DISPLAY ) (SKU: GALL006) x3.0, $2268.00 | GALLETA MARILU VAINILLA 1PAQ X 216 GR ( 24 DISPLAY ) (SKU: GALL007) x2.0, $2268.00 | SALSA MAIZ FRITZ 145gr x 12 UNID (SKU: SALS045) x6.0, $1062.00 | SALSA SOYA LA CHINA 150 ML X 12 UND (SKU: SALS011) x6.0, $1657.73 | SALSA INGLESA LA CHINA 150 ML X 12 UND (SKU: SALS008) x6.0, $1767.00",IVA 19% Venta
259915,SO260087,2025-05-28 13:52:47,11680,9,120312.0,97231.0,23081.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-05-27 17:11:49,<p><br></p>,"GALLETA MARIA PUIG 1 PAQUETE X 168 GR ( 24 DISPLAY ) (SKU: GALL005) x10.0, $1566.00 | COCOSETTE MAXI CAJA (6 X 21 X 46 GR) (SKU: GALL044) x3.0, $8223.66 | MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x24.0, $753.00 | ADOBO LA COMADRE 200 GR X 24 UND (SKU: DESP002) x12.0, $2419.00 | CARAMELO RICATO 400gr X 50 UN (SKU: GOLO006) x1.0, $2276.00 | TÉ FRIO LIMON DEL MONTE 460 ml X 24 (SKU: BEBI051) x12.0, $627.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
259928,SO260100,2025-05-28 13:52:39,11207,9,118125.0,99265.0,18860.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-05-27 17:29:29,<p><br></p>,"PLATANO MADURITOS DON VILLA 135 GR X 20 (SKU: SNAC014) x10.0, $1865.00 | PLATANO CON SAL DON VILLA 135 GR X 20 (SKU: SNAC013) x10.0, $1865.00 | GALLETA MARILU CHOCOLATE 1 PAQ X 216 GR ( 24 DISPLAY ) (SKU: GALL006) x6.0, $2268.00 | CHOCOLATE CORONA TRADICIONAL 250 GR X 48 UNID (SKU: CHOC047) x6.0, $3028.00 | COCOSETTE MAXI CAJA (6 X 24 X 46 GR) (SKU: GALL002) x1.0, $9689.00 | HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1025.00",IVA 19% Venta
260002,SO260174,2025-05-28 13:52:19,4241,34,1225940.0,1030202.0,195738.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-05-27 22:25:56,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x1000.0, $986.91 | COCOSETTE MAXI CAJA (6 X 21 X 46 GR) (SKU: GALL044) x2.0, $8902.00 | PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x1.0, $11516.00 | FLIPS DULCE LECHE 120 GR X 14 UND (SKU: SNAC006) x14.0, $998.00",IVA 19% Venta
260027,SO260199,2025-05-28 13:52:08,20096,34,27056.0,22736.0,4320.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-05-28 13:45:51,<p>Frente a cliente juana de dios. </p>,"CARAMELO RICATO 400gr X 50 UN (SKU: GOLO006) x1.0, $2390.00 | COCOSETTE MAXI CAJA (6 X 24 X 46 GR) (SKU: GALL002) x2.0, $10173.00",IVA 19% Venta
260028,SO260200,2025-05-28 13:52:02,11972,34,106335.0,83028.0,23307.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-05-28 13:49:36,<p><br></p>,"SALSA  DE TOMATES ITALIANA DOYPACK ACONCAGUA 200G X 36 UND (SKU: SALS003) x144.0, $286.00 | MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x24.0, $791.00 | JUGO DURAZNO 330 ML X 24 DEL MONTE (SKU: BEBI043) x12.0, $635.00 | JUGO MANZANA 330 ML X 24 DEL MONTE (SKU: BEBI044) x12.0, $635.00 | JUGO PERA 330 ML X 24 DEL MONTE (SKU: BEBI045) x12.0, $635.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
259841,SO260013,2025-05-28 13:49:23,11774,34,109715.0,82694.0,27021.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[2, '5 DIAS CREDITO']",2025-05-27 14:01:26,<p><br></p>,"MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x48.0, $791.00 | PANELADA X 64 X 29 gr (SKU: BPOL010) x32.0, $541.00 | SALSA MAIZ FRITZ 200gr x 12 UND (SKU: SALS009) x6.0, $2029.00 | JUGO DURAZNO 330 ML X 24 DEL MONTE (SKU: BEBI043) x12.0, $635.00 | JUGO MANZANA 330 ML X 24 DEL MONTE (SKU: BEBI044) x6.0, $635.00 | JUGO PERA 330 ML X 24 DEL MONTE (SKU: BEBI045) x6.0, $635.00","Agua Mineral y Bebidas analcohólicas 10%, Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
259885,SO260057,2025-05-28 13:49:16,1986,19,2521195.0,2118651.0,402544.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[6, '27 DIAS CREDITO']",2025-05-27 16:15:07,<p><br></p>,"COCOSETTE MAXI CAJA (6 X 21 X 46 GR) (SKU: GALL044) x300.0, $7062.17",IVA 19% Venta
259926,SO260098,2025-05-28 13:49:11,11680,66,90579.0,76117.0,14462.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-05-27 17:25:41,<p><br></p>,"HARINA CACHAPA LA CRIOLLA 500gr X 24 (SKU: HARI002) x12.0, $1251.00 | SALSA MAIZ FRITZ 145gr x 12 UNID (SKU: SALS045) x12.0, $1062.00 | SALSA AJI PICANTE FRITZ 250gr x 12 UND (SKU: SALS006) x6.0, $1799.00 | COCOSETTE MAXI CAJA (6 X 24 X 46 GR) (SKU: GALL002) x3.0, $9398.33 | DIABLITOS UNDERWOOD 54 GR X 24 UND (SKU: ENLA004) x6.0, $1562.00",IVA 19% Venta
259960,SO260132,2025-05-28 13:49:03,3925,10,192471.0,161740.0,30731.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-05-27 18:43:52,"<p>PROMO KATY 

RETIRAR CHEQUE</p>","GALLETA MARIA PUIG 1 PAQUETE X 168 GR ( 24 DISPLAY ) (SKU: GALL005) x24.0, $1566.00 | DIABLITOS PLUMROSE 55 GR X 24 UND (SKU: ENLA002) x24.0, $1140.00 | GALLETA DELICIAS MARIA & CHOC 18 X 36 GR ( 6 DISPLAY ) (SKU: GALL003) x1.0, $11007.00 | GALLETA KATY VAINILLA 24 X 32 GR ( 6 DISPLAY ) (SKU: GALL004) x1.0, $11003.00 | GALLETA DELICIAS MARIA & CHOC 4 X 136 GR (SKU: GALL040) x1.0, $1.00 | GALLETA KATY VAINILLA 4 X 128 GR (SKU: GALL041) x1.0, $1.00 | CARAMELO RICATO 400gr X 50 UN (SKU: GOLO006) x3.0, $2276.00 | SALSA MAIZ FRITZ 200gr x 12 UND (SKU: SALS009) x12.0, $1932.00 | SALSA QUESO FRITZ 200gr x 12 UND (SKU: SALS010) x12.0, $1932.00 | SALSA AJI PICANTE FRITZ 250gr x 12 UND (SKU: SALS006) x6.0, $1799.00 | SALSA PICANTINA FRITZ 260gr x 12 UND (SKU: SALS053) x6.0, $1799.00",IVA 19% Venta
259968,SO260140,2025-05-28 13:42:51,1221,9,49855.0,41895.0,7960.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-05-27 18:57:42,<p><br></p>,"SALSA AJI PICANTE LA CHINA 150 X 24 UND (SKU: SALS036) x6.0, $1767.00 | COCOSETTE MAXI CAJA (6 X 24 X 46 GR) (SKU: GALL002) x1.0, $9689.00 | GALLETA DELICIAS MARIA & CHOC 18 X 36 GR ( 6 DISPLAY ) (SKU: GALL003) x1.0, $11007.00 | BOCADILLO GUAYABA BOMBONERA 100 UNIDADES X 6 (SKU: GOLO001) x1.0, $10597.00",IVA 19% Venta
260024,SO260196,2025-05-28 13:42:26,19708,19,131442.0,110282.0,21160.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-05-28 13:30:55,<p>TALADRIZ</p>,"SALSA AJI DULCE FRITZ 250gr x 12 UND (SKU: SALS013) x12.0, $1799.00 | SALSA MAIZ FRITZ 200gr x 12 UND (SKU: SALS009) x12.0, $1932.00 | SALSA TOCINETA FRITZ 145gr x 12 UNID (SKU: SALS047) x12.0, $1062.00 | SALSA PICANTINA FRITZ 260gr x 12 UND (SKU: SALS053) x12.0, $1799.00 | PAPAS HILO 200 gr X 50 (SKU: SNAC028) x15.0, $1106.00 | PANELADA X 64 X 29 gr (SKU: BPOL010) x4.0, $515.00 | GALLETA MARIA PUIG 1 PAQUETE X 168 GR ( 24 DISPLAY ) (SKU: GALL005) x8.0, $1566.00","Agua Mineral y Bebidas analcohólicas 10%, IVA 19% Venta"
260025,SO260197,2025-05-28 13:42:10,21310,19,82315.0,69172.0,13143.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-05-28 13:33:11,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1025.00 | SALSA TOCINETA FRITZ 145gr x 12 UNID (SKU: SALS047) x12.0, $1062.00 | SALSA QUESO FRITZ 145gr x 12 UNID (SKU: SALS046) x12.0, $1062.00 | SALSA MAIZ FRITZ 200gr x 12 UND (SKU: SALS009) x12.0, $1932.00",IVA 19% Venta
260026,SO260198,2025-05-28 13:42:03,3986,34,26008.0,18984.0,7024.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-05-28 13:37:41,<p><br></p>,"MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x24.0, $791.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
257144,SO257316,2025-05-28 13:38:23,11985,21,4183992.0,3515960.0,668032.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[6, '27 DIAS CREDITO']",2025-05-06 17:27:13,"<p>29.05.25 despachar 
Facturar a 1.046 
Asociada a las so 257314 / 256624 / 256621</p>","HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x4000.0, $878.99",IVA 19% Venta
259829,SO260001,2025-05-28 13:36:08,19781,33,1804619.0,1490643.0,313976.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-05-27 13:04:47,"<p>Continuación 

ULT UND SELLO ROJO 212</p>","CAFE SELLO ROJO 600 gr X 10 UND (SKU: CAFE008) x50.0, $7700.70 | CAFE SELLO ROJO 212 gr X 20 UND (SKU: CAFE009) x53.0, $3761.05 | CAFE PEÑON 200 gr X 20 UND (SKU: CAFE005) x20.0, $3430.00 | DIABLITOS UNDERWOOD 54 GR X 24 UND (SKU: ENLA004) x120.0, $1640.00 | PANELA LA CRIOLLA 454 gr X 4 (SKU: AZUC001) x48.0, $1269.00 | PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x1.0, $11516.00 | PIRULIN 155gr X 24 UND (SKU: CHOC014) x12.0, $3290.00 | COCOSETTE MAXI CAJA (6 X 24 X 46 GR) (SKU: GALL002) x4.0, $9867.81 | BOCADILLO GUAYABA BOMBONERA 50 BIJAO UNIDADES X 6 (SKU: GOLO020) x2.0, $12195.00 | MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x240.0, $711.90 | CASABE LA CRIOLLA NATURAL 220 GR X 25 UND (SKU: SNAC002) x100.0, $2133.00 | SALSA SOYA LA CHINA 150 ML X 12 UND (SKU: SALS011) x48.0, $1686.39","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
259865,SO260037,2025-05-28 13:35:32,3966,34,486728.0,409015.0,77713.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[13, '15 DIAS CREDITO']",2025-05-27 15:38:25,<p><br></p>,"CHOCOLATE CORONA CLAVOS Y CANELA 250 GR X 48 UNID (SKU: CHOC046) x24.0, $3179.00 | CHOCOLATE CORONA TRADICIONAL 250 GR X 48 UNID (SKU: CHOC047) x24.0, $3179.00 | COCOSETTE MAXI CAJA (6 X 24 X 46 GR) (SKU: GALL002) x6.0, $9562.62 | COCOSETTE MINI (12 X 16 X 25 GR) (SKU: GALL030) x1.0, $4509.00 | HARINA CACHAPA LA CRIOLLA 500gr X 24 (SKU: HARI002) x48.0, $1314.00 | PIRULIN 155gr X 24 UND (SKU: CHOC014) x12.0, $3290.00 | PIRULIN 300gr X 24 UND (SKU: CHOC024) x12.0, $4832.00 | SALSA AJI DULCE FRITZ 250gr x 12 UND (SKU: SALS013) x12.0, $1889.00 | SALSA PICANTINA FRITZ 260gr x 12 UND (SKU: SALS053) x6.0, $1889.00",IVA 19% Venta
259883,SO260055,2025-05-28 13:35:23,12183,51,232563.0,194064.0,38499.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-05-27 16:12:25,<p><br></p>,"PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x3.0, $10419.60 | COCOSETTE MAXI CAJA (6 X 24 X 46 GR) (SKU: GALL002) x6.0, $9107.66 | FLIPS DULCE LECHE 120 GR X 14 UND (SKU: SNAC006) x28.0, $950.00 | PAPAS HILO 200 gr X 50 (SKU: SNAC028) x20.0, $1106.00 | CASABE LA CRIOLLA NATURAL 220 GR X 25 UND (SKU: SNAC002) x5.0, $2031.00 | FLIPS DULCE DE LECHE 220 GR X 24 UND (SKU: SNAC005) x6.0, $1704.00 | MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x12.0, $753.00 | HARINA CACHAPA LA CRIOLLA 500gr X 24 (SKU: HARI002) x24.0, $1251.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
259922,SO260094,2025-05-28 13:35:16,2548,31,381233.0,320364.0,60869.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-05-27 17:20:33,"<p>Promo Katy + Delicias 

RETIRAR CHEQUE</p>","FLIPS DULCE DE LECHE 220 GR X 24 UND (SKU: SNAC005) x48.0, $1704.00 | FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x24.0, $1704.00 | SALSA SOYA LA CHINA 150 ML X 12 UND (SKU: SALS011) x12.0, $1606.46 | COCOSETTE MAXI CAJA (6 X 24 X 46 GR) (SKU: GALL002) x12.0, $9107.66 | GALLETA KATY VAINILLA 24 X 32 GR ( 6 DISPLAY ) (SKU: GALL004) x1.0, $11003.00 | GALLETA KATY VAINILLA 4 X 128 GR (SKU: GALL041) x1.0, $1.00 | GALLETA DELICIAS MARIA & CHOC 18 X 36 GR ( 6 DISPLAY ) (SKU: GALL003) x1.0, $11007.00 | GALLETA DELICIAS MARIA & CHOC 4 X 136 GR (SKU: GALL040) x1.0, $1.00 | BOCADILLO GUAYABA BOMBONERA 50 BIJAO UNIDADES X 6 (SKU: GOLO020) x1.0, $11614.00 | BOCADILLO TRICOLOR BOMBONERA 50 UNIDADES X 6 (SKU: GOLO016) x1.0, $16652.00 | BUBBALOO CEREZA 47 UNIDADES (SKU: GOLO022) x2.0, $3138.00 | BUBBALOO FRESA 47 UNIDADES (SKU: GOLO023) x2.0, $3138.00 | BUBBALOO FRUIT 47 UNIDADES (SKU: GOLO024) x2.0, $3138.00",IVA 19% Venta
259923,SO260095,2025-05-28 13:35:08,2548,31,746687.0,627468.0,119219.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-05-27 17:22:15,<p>RETIRAR CHEQUE</p>,"CARAMELO RICATO 400gr X 50 UN (SKU: GOLO006) x2.0, $2276.00 | PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x24.0, $10419.60 | PIRULIN 155gr X 24 UND (SKU: CHOC014) x48.0, $3133.00 | PIRULIN 300gr X 24 UND (SKU: CHOC024) x48.0, $4602.00 | GALLETA MARIA PUIG 1 PAQUETE X 168 GR ( 24 DISPLAY ) (SKU: GALL005) x1.0, $1566.00",IVA 19% Venta
259944,SO260116,2025-05-28 13:35:02,11330,66,117604.0,85842.0,31762.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-05-27 18:04:41,<p><br></p>,"MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x120.0, $715.35","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
259983,SO260155,2025-05-28 13:34:56,3695,33,510397.0,428905.0,81492.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[13, '15 DIAS CREDITO']",2025-05-27 20:02:58,<p><br></p>,"FLIPS DULCE DE LECHE 220 GR X 24 UND (SKU: SNAC005) x12.0, $1789.00 | SALSA AJI DULCE FRITZ 250gr x 12 UND (SKU: SALS013) x6.0, $1889.00 | HARINA CACHAPA LA CRIOLLA 500gr X 24 (SKU: HARI002) x24.0, $1314.00 | COCOSETTE MAXI CAJA (6 X 24 X 46 GR) (SKU: GALL002) x30.0, $9257.43 | SALSA MAIZ FRITZ 200gr x 12 UND (SKU: SALS009) x12.0, $2029.00 | SALSA QUESO FRITZ 200gr x 12 UND (SKU: SALS010) x12.0, $2029.00 | CHOCOLATE CORONA CLAVOS Y CANELA 250 GR X 48 UNID (SKU: CHOC046) x6.0, $3179.00 | CHOCOLATE CORONA TRADICIONAL 250 GR X 48 UNID (SKU: CHOC047) x6.0, $3179.00",IVA 19% Venta
259999,SO260171,2025-05-28 13:34:38,14517,9,78207.0,65720.0,12487.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-05-27 21:51:53,"<p>Promo galletas 5% dscto
Promo Katy y delicias </p>","GALLETA KATY VAINILLA 24 X 32 GR ( 6 DISPLAY ) (SKU: GALL004) x1.0, $11003.00 | GALLETA KATY VAINILLA 4 X 128 GR (SKU: GALL041) x1.0, $1.00 | GALLETA DELICIAS MARIA & CHOC 18 X 36 GR ( 6 DISPLAY ) (SKU: GALL003) x1.0, $11007.00 | GALLETA DELICIAS MARIA & CHOC 4 X 136 GR (SKU: GALL040) x1.0, $1.00 | GALLETA MARIA PUIG 1 PAQUETE X 168 GR ( 24 DISPLAY ) (SKU: GALL005) x12.0, $1566.00 | GALLETA MARILU CHOCOLATE 1 PAQ X 216 GR ( 24 DISPLAY ) (SKU: GALL006) x6.0, $2268.00 | GALLETA MARILU VAINILLA 1PAQ X 216 GR ( 24 DISPLAY ) (SKU: GALL007) x6.0, $2268.00",IVA 19% Venta
259916,SO260088,2025-05-28 13:34:16,3247,19,1097641.0,917806.0,179835.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-05-27 17:11:51,<p>TALADRIZ</p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x500.0, $965.55 | SCORE GORILLA TRADICIONAL 473 ML X 24 UNID (SKU: BEBI060) x24.0, $631.00 | CARAMELO RICATO 400gr X 50 UN (SKU: GOLO006) x5.0, $2276.00 | COCOSETTE MAXI CAJA (6 X 24 X 46 GR) (SKU: GALL002) x6.0, $9107.66 | ADOBO LA COMADRE 200 GR X 24 UND (SKU: DESP002) x120.0, $2322.24 | SCORE ENERGY DRINK 473 ML X 24 UNID (SKU: BEBI062) x24.0, $631.00 | HARINA CACHAPA LA CRIOLLA 500gr X 24 (SKU: HARI002) x48.0, $1251.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
260000,SO260172,2025-05-28 13:33:39,20978,34,49314.0,41440.0,7874.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-05-27 21:53:12,<p><br></p>,"COCOSETTE MAXI CAJA (6 X 21 X 46 GR) (SKU: GALL044) x1.0, $8902.00 | ADOBO LA COMADRE 200 GR X 24 UND (SKU: DESP002) x6.0, $2540.00 | HARINA LA CRIOLLA 500 gr X 24 UND (SKU: HARI007) x24.0, $491.00 | CARAMELO BARRILETE BOLSA 50 UNIDADES X 400 GR (SKU: GOLO026) x1.0, $2219.00 | BUBBALOO CEREZA 47 UNIDADES (SKU: GOLO022) x1.0, $3295.00",IVA 19% Venta
